index,text,chapter,offensive
1567,I said the crops had not been harvested-I meant by the owners; many of them for almost a mile on either side of the river have been plundered by the men of the junk-fleets belonging to the different armies.,68,0
1568,The native junkmen were permitted to go ashore and gather in corn and millet to fill all the empty space available; the Europeans took whatever they could use.,68,0
1569,"The inhabitants had fled well back from the river, leaving crops and sometimes live stock.",68,0
1570,Many a pig that had been left behind and ventured to the river bank became a victim to the deadly army rifle.,68,0
1571,Occasionally some of the people who had fled from their homes returned under cover of night to gather in something of their wasting harvest.,68,-1
1572,"It was a sad sight to see such vast fields of valuable crops being lost, and cold winter near at hand and starvation awaiting many.",68,0
1573,"On one occasion I attempted, while walking, to cut off a great bend in the river by what I imagined would be a short way across country.",68,0
1574,"After penetrating about three miles I reached villages containing skulking refugees, at least stragglers, partially in hiding.",68,0
1575,At first sight of me they scampered pell-mell into the forests of millet; this grain is often from twelve to fifteen feet high and affords a safe and interminable retreat.,68,0
1576,"At one farm where a poor old woman carrying a bundle of grain on her back attempted to cross the road some fifty yards ahead of me, and little suspecting the presence of a ""foreign devil"" so far back from the river, furtively cast her eyes both ways on the road.",68,0
1577,"She spied me, dropped her bundle as though she had been fired upon, jumped into the dry millet field and in a moment was out of sight.",68,0
1578,"It gave me a sensation of sadness I never before experienced, and even now, long afterward, it steals over me when I recall the incident—an innocent, harmless fellow mortal fleeing from me in frenzied terror.",68,0
1579,"She thought I sought her life; and to be suspected of seeking to take life shocked me, I dare say, as much as my presence frightened her.",68,0
1580,"By this time I had decided that the road I had been following did not lead to the river, and was on my way back by the same road on which I had come.",68,0
1581,I secured two cornstalks and arranged them to have the appearance of a gun and carried this makebelieve affair as I would have carried a gun so that Boxers back in the fields would think I was not defenseless.,68,0
1582,In this mood of nervous apprehension I was working my way back when the poor terrified woman dived into the field of millet.,68,0
1583,"Three times a day I made my cocoa by means of my spirit lamp, and as often did I have my bread and oleomargarine and a fragrant hunk of automatic cheese out of a box that once held two five-gallon cans of kerosene oil.",68,0
1584,"After walking, sailing, towing and poling for five days we reached Tung-Chow, the end of the journey by junk.",68,-1
1585,"It is thirteen miles from Tung-Chow to Pekin, and that distance had to be made in a four-mule wagon over the worst kind of a road, axle-deep in mud.",68,0
1586,"In this I spent the night with a single soldier, who shared with me such remnants of things eatable as we could find in my kerosene box.",68,0
1587,"On the following morning, after lashing some eight or ten pieces of baggage on the top of a well-filled government wagon, I mounted the high seat with a mule driver well versed in all up-to-date vocabularies of profanity for the final stage of my journey from Tung-Chow, the nearest port on the Pei-ho River, to Pekin.",68,0
1588,"About mid-afternoon, after thirteen miles of dislocating jolts, and weary with hearing the driver's lurid swearwords, we reach the famous capital of the Chinese Empire October 9, 1900.",68,0
1589,"That we may get our bearings from the very beginning, let us turn to Map No. 8, a plan of Pekin.",68,0
1590,"The vast wall which encompasses the city is in the general form of a quadrangle, corresponding with the four cardinal points of the compass, the greater length lying exactly north and south.",68,0
1591,"A transverse wall cuts off the southern third of the quadrangle, and within this is the strictly Chinese section of Pekin, the Chinese City.",68,0
1592,"The central position of this latter area walled off by itself is the Imperial City, and yet within this is the walled Forbidden City.",68,0
1593,A small outline plan of these several city areas is given on the upper left-hand side of the main map.,68,0
1594,"The wall of Pekin extends about five and one-half miles from north to south, and three and one-half miles from east to west.",68,0
1595,Coming from Tien-tsin we have approached the wall on the east side near the junction of the Tartar and Chinese cities.,68,0
1596,"We enter here also and pass along within the Chinese City, close to the wall separating it from the Tartar City, until we reach the Ha-ta-men, or Ha-ta Gate, for our first view of the Chinese Capital.",68,0
1597,"Note the two red lines which start from this gate and branch toward the left or west, each having the number 69 at its end outside the wall.",68,0
1598,"We are to stand now on the wall, at the point from which these lines start and look west over that part of the city lying between them.",68,0
1599,69. West from Ha-ta-men (gate) along Huge Ancient Wall between Tartar and Chinese Pekin-Scene of a Desperate Charge during Siege.,69,0
1600,"Here is the great wall stretching away before us toward the west, the wall which separates the Tartar from the Chinese City.",69,0
1601,"The center of the Legation, or besieged district, lies about a half mile in front of us on the right side of the wall.",69,0
1602,"We entered at a gate one mile in our rear and followed along the left-hand side of this wall, passed through the gate beneath us and ascended by a causeway on the right side to the top of the wall, and then by a flight of steps to a floor in the wooden tower about thirty feet above the wall, on which we now stand.",69,0
1603,"You can see a canal or moat running parallel with the wall on our left, but it seldom contains water.",69,0
1604,"Notice particularly the gigantic proportions of this wall, much greater than those of the Great Wall of China, which are only about twenty-five feet in height and from fifteen to twenty feet in thickness, while this wall of the Tartar City is forty feet in height, fifty feet in thickness at the base and thirty-six feet at the top.",69,0
1605,"Note, too, the massive buttresses flanking the wall to a thickness of sixty feet at intervals of a hundred yards; it is paved on top with large gray brick and surmounted by crenelated parapets, but shrubbery and weeds cover this pavement in many places.",69,0
1606,"On the top of those flanking towers are scattered unmounted, ancient Chinese cannon, such as you may see illustrated in Webster's Pictorial Dictionary under Chinese cannon; others of a later period, but yet ancient, and mounted on rude wheels, are found in the tower on which we stand.",69,0
1607,"Keep clearly in mind the location of the gate a mile behind us where we passed within the wall, the same at which the American troops entered.",69,0
1608,"The English force came in on the same side at a gate three-fourths of a mile southward, and followed a principal thoroughfare in the Chinese City, running parallel to this wall, until they reached another thoroughfare running at right angles to the street already mentioned and passing through this wall at a point half-way between us and the gate which we can see far away on the horizon.",69,0
1609,Yonder gate in the distance is a very important one both in connection with the Boxer war and in reference to its important central location between the Chinese and Tartar cities.,69,0
1610,"Later we shall stand upon the ruins of its tower, on the very spot where the brave Reilly fell while in command of his famous battery.",69,0
1611,"The Americans passed through that gate on their way to the Legations, after passing along that open space by the dry canal on the left of the wall.",69,0
1612,"At certain points a troublesome fire was directed upon them from the top of the wall; but not from the portion of the wall some distance in front of us, as that part was captured by a daring sortie from the hemmed-in Legations.",69,0
1613,"To the right of this wall, not two hundred yards away, is a parallel street; it is called Legation Street; and on or near that street the Legations are located.",69,0
1614,"You may know, therefore, how this wall overlooks and commands the Legations, which you will understand better when we advance to a point abreast of them.",69,0
1615,"Three miles away you can see the faint outlines of the Umbrella Pagoda, and beyond you can dimly descry the western hills, thirteen miles away.",69,0
1616,"We are looking upon historic ground; every prospect bears a record of thirty centuries of human life and activity, and events of the past year have added another chapter.",69,0
1617,"You see a partial barricade of brick just before us, and beyond the small building; you see another at the second small building, and further on you see others extending half way across the top of the wall; still further on there is one extending quite across; that is nearly abreast of the English Legation.",69,0
1618,"That point of the wall, for some unaccountable reason, the Chinese never occupied; they had approached it from both gates, fighting and holding their ground with great tenacity until only a short distance was unoccupied.",69,0
1619,"This gate, over which we are standing, was occupied all through the siege by the Chinese, and from here the Legations were badly harassed by cannon fire.",69,0
1620,Between this gate and the Chien Gate the American soldiers were on guard and were so worn with constant watching that Captain Meyers thought the wall must be abandoned.,69,0
1621,"Minister Conger thought to abandon the wall would only mean death to all the Legations, as the Chinese could occupy such an advantageous position and shoot directly into the foreign lines.",69,0
1622,"As a last resort a midnight charge was decided upon, hoping thereby to rid the wall further west of the Chinese and give more space for the Americans.",69,0
1623,"The gallant Captain Meyers, with a force of fiftyfive men, consisting of American, English and Russian marines, were to make the charge.",69,0
1624,"It was a desperate undertaking for fifty-five men to attack unknown hundreds, perhaps thousands, in front of them.",69,0
1625,This well-planned and bravely executed sortie at this moment was justly considered the salvation of the beleaguered inmates of the British Legation.,69,0
1626,For if the enemy had succeeded in planting their guns on the wall between these two gates the raking fire at close range would inevitably have destroyed all in a brief space of time.,69,0
1627,A branch canal from that dry one on our left leads north beneath the wall at the point I have just mentioned in line with the British Legation.,69,0
1628,"The opening beneath the wall, called the Water Gate, was barricaded; but it was through this that the first of the relief force reached the Legation.",69,0
1629,A missionary lady in the Legation told me that the first men she saw were a Sikh soldier and an English officer who had crawled through the Water Gate beneath the wall.,69,0
1630,"The first greetings were: ""I am so glad to see you!"" and the reply, ""I suppose you are!""",69,0
1631,"about as brief and expressive as Cæsar's famous speech, ""Veni, vidi, vici.""",69,0
1632,"Before we stroll along the top of this wall to a place where you can see the barricades and the Legations, I must ask you to face directly towards the north from the top of the wall, below the tower in which we are now standing.",69,0
1633,Turn to the map of Pekin and find the two red lines which start slightly east of the Ha-ta Gate and branch to the north wall of the city.,69,0
1634,The number 70 in a circle is connected with their starting point and is also found without a circle at the end of each line.,69,0
1635,"70. North from Ha-ta-men (gate) over Scene of the German Minister, Baron Ketteler's, Murder, now called Von Ketteler Street, Pekin.",70,0
1636,Looking out over this scene you will obtain a better idea of the appearance of Pekin than chapters of description could give; the buildings scarcely need description; you see them very distinctly.,70,0
1637,"This street, however, is slightly Europeanized by being macadamized for a short distance, owing, I presume, to its proximity to Legation Street, which is the first street leading west down on our left.",70,0
1638,"A narrow surface drain extends along the street for a short distance, as you see; this is also an innovation we will attribute to the Europeans; no normal Chinaman of today could ever comprehend the advantages of a sewer.",70,0
1639,"Nowhere else in Pekin can a piece of paved street or a single yard of sewerage be found, barring Legation Street, which is altogether European.",70,0
1640,This northern part of Pekin was built by the Mongol conquerors about eight hundred years ago.,70,0
1641,"Kublai Khan thought bad luck was attached to the old city to the south, so he had that city destroyed and built this northern city.",70,0
1642,"Under most of the streets in those days fine stone sewers were made, but they have been filled up with débris by the Chinamen of later times.",70,0
1643,"Splendid springs of clear cold water burst from the mountain-side ten miles to the north, and old Kublai Khan had aqueducts made to bring the water into the city.",70,0
1644,"Said one European resident of Pekin: ""The Manchus are lazy and growing lazier every year.",70,1
1645,"If the recent troubles in China should eventuate in driving the Manchus back to their native home in Manchuria, no one would mourn.""",70,1
1646,"This street before us has been rendered famous by the murder of the German Minister, Baron von Ketteler, whose name it now bears, being formerly called Ha-ta-men Street.",70,0
1647,"The German Legation is near the other Legations, about a half mile to the left from where you see its termination on Von Ketteler Street below us.",70,0
1648,"Along that side street came the German Minister on June 20, accompanied by his Secretary, and turned north on the street stretching away in front of us.",70,0
1649,The Minister and his Secretary were in their official chairs and had reached a point in the distance near where you see what seems to be a dark arch across the way.,70,0
1650,"A narrow street extending from Von Ketteler Street toward the east at that point leads to the Tsung-li Yamên, as the map shows.",70,0
1651,The story of the murder of Baron von Ketteler and the wounding of his Secretary are too well known to need repetition.,70,0
1652,"The wounded Secretary made his way to the American Mission, which lies to the west of the place of attack and in the vicinity of that small white tower which rises from among those trees quite beyond the larger building with the white roof; that is another way back to the Legations.",70,0
1653,"While we are looking along this important thoroughfare, allow me to locate certain places, some of which we may hereafter visit.",70,0
1654,"Should we follow one of the first side streets leading to our right one mile we would reach the east wall of the Tartar City, at a point where the famous Observatory is located and which we will show you later; and near it is situated the Examination Hall.",70,0
1655,"A short distance beyond the Tsung-li Yamên is the headquarters of the Inspector General of Customs, Sir Robert Hart.",70,0
1656,"At the extreme end of this street and outside the wall is a great temple called Ti-tan, or Altar of Earth.",70,0
1657,"At the farther end of this street, slightly to the right, we shall visit later the great Lama Temple.",70,0
1658,"Those two temples stand near the northern limit of the Tartar City; but there are remains of an ancient wall two miles beyond that, which was the northern limit of the capital of the Mongol Dynasty.",70,0
1659,"Observe the level character of the site of this great city, how great the distances and how the whole area is interspersed with trees.",70,0
1660,"It is verily a city of great walls and great distances, and, I might add, of great filth and great cowards.",70,1
1661,"In the dry season the main streets are ankle deep with fine dust, and when carts or caravans pass along, it rises and floats in great clouds, covering everything and infiltrating everywhere.",70,0
1662,"After the city was occupied by the Allies, the last two miles of this great street was one of the greatest loot-marts in the city: mats and cloths were spread out on the sides of the street and articles for sale were laid thereon, and in that way the place became a wilderness of all sorts of things, and the haunt of curio hunters.",70,0
1663,We shall now turn away from this view northward along Von Ketteler Street and proceed along the top of the wall westward to a point nearly opposite the British Legation.,70,0
1664,"Our position and field of vision is given on the map of Pekin by the two red lines which start from near the Water Gate in the wall between the Tartar and Chinese Cities, half a mile west of our previous positions, and extend to the north wall of the city.",70,0
1665,"71. British Legation, Scene of Heroic Fortitude during the Terrible Siege,-from Barricaded City Wall-Pekin.",71,0
1666,"We are again looking northward from the top of the wall, and that large two-story building beyond the bridge is the most prominent building of the British Legation.",71,0
1667,"It is surrounded by many one-story buildings, which do not show distinctly behind walls and surrounding trees.",71,0
1668,Probably never in history was the interest and anxiety of the entire civilized world so centered on one small spot as on that British Legation during the months of June and July of 1900.,71,1
1669,"For sixty days four thousand human beings were penned within those narrow quarters, and not only living on limited food supplies, but under an incessant hail of cannon and rifle fire.",71,0
1670,"Since this place before us is so full of history, episode and thrilling association, let us make a careful inspection of it from our commanding outlook.",71,0
1671,"First note the fatal stupidity of the enemy in not gaining this position, from which, with the modern artillery in their possession, they could have swept the Legation with a plunging fire and annihilated the four thousand inmates in a few hours.",71,0
1672,I pointed out to you the eastern end of Legation Street from our last position; here again you may see it where it passes over that low arched bridge between us and the British Legation.,71,0
1673,The French and German Legations are a short distance toward the right from that bridge; the Russian and American are to the left.,71,0
1674,"A canal at this time dry, passes beneath that bridge past the English Legation and on toward another bridge in the distance.",71,0
1675,It was on the second bridge that Professor James was killed as he was returning from doing what he could to find a place for the suffering native Christians.,71,0
1676,"I have already mentioned that canal as issuing from the canal on the south side of the wall and passing beneath through a small barricaded opening known as the Water Gate, at which the English first entered.",71,-1
1677,"That now historic gate is almost below us, a little to the left, as you may see, by the course of the so-called canal.",71,0
1678,"Out of that entrance beneath those trees rushed the long-imprisoned, the longbesieged Ministers and missionaries to welcome their deliverers.",71,0
1679,"Try to imagine the emotions of those people as they saw the brave American and English boys, covered with the grime and dust of a ten days' march in the hot sun, reach Legation Street at the bridge and turn toward them.",71,0
1680,"Sixty days in hourly expectation of massacre, and now the space between them and the bridge filling up with serried lines of guns which means deliverance.",71,0
1681,"Could there have been present some sort of a cardioscope, if I may coin a word, to register heart-beats and emotions, what a picture we would have had!",71,0
1682,"Think of four thousand choking utterances of the greeting aforementioned: ""I'm so glad to see you!""",71,0
1683,We have heard of the sinking and explosion of mines during the siege of the Legation; so I must point out the locality where they were sunk.,71,0
1684,"The second bridge marks a street running parallel with Legation Street; following that street a short distance to the left to a point about in line with the conical hill in the distance, you will reach the entrance to the Imperial stables on this side of the street, and not a great distance from the rear portions of the Legation Compound.",71,0
1685,"There shafts were sunk and a tunnel was under construction toward the Legation; with a little longer delay in the relief it would have been under the Legation, with such results as one may conceive.",71,0
1686,Give your attention next to that area of ground lying beyond the British Legation and extending to the street in the distance; it seems to be now mostly covered with trees because the important buildings standing there before the outbreak have been razed to the ground.,71,0
1687,"It is the site of the famous Hanlin Yuen College, the great national school of the Empire in which all Chinese learning and literature were centered.",71,0
1688,"The Classics of Confucius inscribed on tablets of marble were treasured there; these are gone; the twenty thousand volumes of precious literature are gone; and this venerable institution, founded a thousand years before the Christian era an alma mater from periods immemorial, is a heap of ruins below the level of those trees.",71,0
1689,"The loss of thousands of volumes of ancient records recalls the destruction of the Alexandrian Library as an irreparable loss; not so many precious books, perhaps, yet the Hanlin College antedated the Alexandrian Library by nearly seven hundred years; but what do Boxers care for colleges or precious tomes of ancient literature!",71,0
1690,We must give special attention to that place; it is historic; by its prominence it is a landmark in Pekin; in a little while we shall stand upon its summit and overlook the Sacred City.,71,0
1691,"We shall see it from other standpoints, and so it will serve as a guide to us in the matter of position and direction over the wide-spread city.",71,0
1692,"It is said to be artificial and to consist of coal, which can be used in case of siege; this is tradition, however, which is often no more than the gossip of history.",71,0
1693,"History relates the tragic death of Tsung Cheng, the last emperor of the Ming dynasty, who hanged himself on that hill when the victorious hordes of the Manchus entered the capital.",71,0
1694,"The Sacred or Forbidden City, surrounded also by a heavy wall in the form of a quadrangle, lies directly south of Coal Hill.",71,0
1695,During the siege the Chinese erected an emplacement on the wall of the Forbidden City at the end of this street on which was planted a cannon which gave the Legations the most trouble.,71,0
1696,"It was not until the famous ""Aunt Betsey"" was found and put to use by an ingenious American that its fire could be stopped.",71,0
1697,"I should mention while we have this Legation before us that the artillery mounted on the wall of the Forbidden City was not the only artillery brought to bear on the inmates; guns were also mounted on the east wall off to our right, and toward the west near the Chien Gate.",71,0
1698,"Among those trees was the beautiful home of a Chinese prince who had always been friendly with the Europeans, and when the trying ordeal came he proved a prince indeed, turning over to the Legations the use of his home for the native Christian refugees, and delivering up for their use all foodstuffs in his possession.",71,0
1699,"He is a man of fine appearance, as princely in manner as he has proved himself generous at heart, and is known as Prince Su.",71,0
1700,The Chinaman near us is a native Christian whose whole family was killed by the Boxers.,71,0
1701,This barricade was built by the Legation guards after driving back the Chinese by the concerted night sortie.,71,0
1702,"This was the easterly barricade occupied by the American soldiers, who could, on the one hand, keep in check the Chinese at the Ha-ta Gate to our right, and on the other control somewhat the canal in front and assist in case the enemy tried to cross it.",71,0
1703,"Barricades such as these were thrown up at frequent intervals along the top of the wall in the rear of the Legations, as we have seen.",71,0
1704,I will now try to familiarize you with the aspect of Legation Street by asking you to go down to the left end of that bridge and mount to the roof of a small building and look to the right or eastward.,71,0
1705,"On the map we find our position and the direction in which we are to look by the two red lines which start on Legation Street, a short distance above the Water Gate, and extend toward the east.",71,0
1706,"The left-hand line stops at Von Ketteler Street, the right-hand line reaches the map margin, and each has the number 72 at its end.",71,0
1707,"72. One of the Typical ""Freight Trains"" of Chinalooking East on Legation Street at a Caravan from Tien-tsin-Pekin.",72,0
1708,"It is three-fourths of a mile to the eastern end of this street on Ha-ta-men or Von Ketteler Street, heretofore pointed out to you.",72,0
1709,"On the right-hand side of the street, one-eighth of a mile distant, we can see a portion of the German Legation building from which the German Minister departed on his fatal mission on June 20.",72,0
1710,"To the left, the building next to that tree, with a flag-pole above it, is the entrance of the Spanish Legation, where I will escort you later to see the Foreign Ministers leaving the Legation after an important sitting.",72,0
1711,"One-fourth of a mile from where we stand, on the left-hand side of the street, is the French Legation, which we shall visit next.",72,0
1712,"Carts are used to some extent for transportation, but for long distances the patient, loping camel is the chief burden-bearer.",72,0
1713,They come from points south and from the interior carrying produce; for you may be reminded that agricultural production is quite limited in the vicinity of Pekin.,72,0
1714,How these meek and uncomplaining transportation drudges must rejoice in the prospective completion of the Siberian Railway with its branch to Pekin!,72,0
1715,For ages caravans like this have been threading their way over mountains and burning sands for two thousand miles between Siberia and the Chinese Capital.,72,0
1716,You can see the barricade of brick thrown up on the wall of the bridge; this defensive preparation evidently anticipated the occupation of the wall facing this by the enemy.,72,0
1717,We do not here see many traces of shots on the walls of the buildings; this is owing to the circumstance that we are here in the line between fires from opposite directions.,72,0
1718,"The attacks were chiefly from the east and from the west-from the Ha-ta Gate and beyond it to the east, and from the direction of the Chien Gate and the west and northwest.",72,0
1719,Should we go back to the American Legation we would see the west sides of the building riddled with bullets; and should we go eastward till we reached the east sides of the French and German Legations we would find the same condition.,72,0
1720,"You can see some French soldiers in the distance, and a couple of American soldiers to our right on the bridge, and the familiar looking telegraph poles and wires which a stranger might be surprised to find in Pekin.",72,0
1721,"Let us now go forward along this Legation Street just one-fourth of a mile to the French Legation, then turn around and look back in this direction.",72,0
1722,"On the map, about half way between our present position and Von Ketteler Street, find two short red lines, connected with the number 73, which branch off toward the left or west.",72,0
1723,"73. Reminders of the Terrible Eight Weeks' Siege - Ruins of the French Legation on Legation Street, Pekin.",73,0
1724,"Ruins of the French Legation are nearest us on our right, and this shows us the woeful destruction of the more exposed quarters of the foreigners.",73,0
1725,"A cannon ball came through the wall of this Legation and carried off the head of Mr. Wagener, a gentleman in the customs service.",73,0
1726,On the paved street to our left a young Russian was killed; he had been drinking heavily and did not know the direction he was going.,73,0
1727,Just beyond the head of that ragged woman near us you can see a narrow depression in the road.,73,0
1728,"That is the remnant of the trench dug by the Chinese across the road, and marks the place of their nearest barricade.",73,0
1729,Of course some telegraph poles have hardly been brought back to the perpendicular; and some portions of the barricades remain.,73,0
1730,"The lions before the door of the Legation seem to have been imbued with the alleged Boxer impenetrability, for there they stand, at least one of them, unscarred and as rampant as ever.",73,0
1731,These pitted walls tell of the risks and difficulties and the impossibility of a longer tenure of these buildings; notice also the scarred remnant of that tree by the telegraph post.,73,0
1732,"The marks even show the direction of the bullets as coming directly from the locality of the Ha-ta Gate; and now we can understand why we saw no traces of bullets on walls facing the west, from our last position.",73,0
1733,"We see only the entrance to the Legation; the buildings belonging to all the Legations are Chinese, and they are always back in the compound a short distance from the gate.",73,0
1734,"Notice how the Legations have improved this street; it is macadamized and sewered and lined with lamp posts, although I see none here.",73,0
1735,This is the way to the Tsung-li Yamên; this is the street along which all the Ministers are carried in their official chairs to the Chinese Foreign Office.,73,0
1736,"I told my porter, who stands there by the telegraph pole, to ask this poor woman to stand a moment till I made a picture of the street; her poverty was greater than her prejudice against the photographic thing of evil, and she stood and earned her alms.",73,0
1737,"The great south wall of the Tartar City, upon which we have stood several times, is only a short distance to our left.",73,0
1738,"We must ascend it again and pass along its top toward the west and past the place from which we looked down to the British Legation, to a point in the rear of the American Legation.",73,0
1739,which start at the wall just west of the Water Gate and reach beyond the northern city wall.,73,0
1740,74. The Bullet-scarred American Legation from Barricaded City Wall-Forbidden City and Coal Hill in Distance-Pekin.,74,0
1741,"There are some things in this part of the city which you will not, I am sure, fail to recognize; you see far away that land-mark previously mentioned, that Coal Hill on which the last of the Mings hanged himself, and which has become famous in tradition and in history.",74,-1
1742,And you will verily not fail to recognize that ever-endeared emblem of liberty and of our country which floats out there over those trees and over China.,74,1
1743,"The American flag was in great demand; everything in the way of an American flag was bought or secured in some way, and when the supply was exhausted the Chinese mothers and daughters ransacked their homes for bits of red, of white and of blue which they speedily sewed into a funny semblance of the American flag.",74,1
1744,"They had soon learned that the Americans treated them with more consideration and fair play than some other of the nations; and that the Stars and Stripes meant, even to them, liberty and protection.",74,1
1745,"Mr. Bainbridge, the Second Secretary, and Mrs. Bainbridge, occupied rooms on the second floor of the main building.",74,0
1746,"They undoubtedly thought that all those low buildings were filled with legation guards, and they are evidently not fond of taking great risks.",74,0
1747,The walls of the rooms of the Second Secretary on the west side of the building were pitted all over with rifle bullets.,74,0
1748,In line with the Legation we can discern superstructures connected with the large gate which is the entrance to the Sacred City on the south.,74,0
1749,"Observe again how the guards have thrown up temporary defenses; this continues for a great distance, and the replacing of these bricks and the general restoration of this wall will involve much labor for the Pekinese brick-layer.",74,0
1750,"You also meet again my unfortunate one-eyed native, correctly typifying the national lifemeek, phlegmatic and immobile.",74,1
1751,"If we now go to the Chien Gate, to our left, and look toward the northeast over the territory lying to the west and north of the American Legation, we shall realize more fully the havoc done during the siege.",74,0
1752,"We are to see the section lying between the two red lines which branch toward the northeast, each having the number 75 at its end on the map margin.",74,0
1753,"75. Ruins Around the Legations Burned by Chinese, from Chien-men (gate) where Captain Reilly was Killed-Pekin.",75,0
1754,"When we stood on the Ha-ta Gate for our first view in Pekin, we looked westward along the wall to the Chien Gate, which we could see in the distance, about a mile away.",75,-1
1755,I told you then that later we would visit the latter and stand on the place where Captain Reilly fell.,75,0
1756,"Now we are on that spot, as nearly as I could have it located, and looking a little north of east and toward the British Legation, which we can see in the middle distance to the right of that tall pole.",75,0
1757,"The Boxers and Imperial troops in the vicinity of this gate, after repeated attempts on the united Legations, thought to facilitate further attacks by burning the intervening portion of the city.",75,0
1758,"I was told by good authorities that this burned district, destroyed ruthlessly and uselessly, represented, at a low estimate, five million dollars' worth of property.",75,0
1759,"The fire that swept this district also swept away the Methodist Mission and the Austrian, Belgian, Netherland and French Legations.",75,0
1760,"The day after the foreign armies entered the city the guns of Captain Reilly's battery were mounted on this gate and trained on the gates of the Imperial City, which lie north of us to our left; after the gates had been demolished and the way cleared for the entry of the troops, and at the moment of victory the gallant leader, standing where we now stand, was instantly killed by a rifle bullet.",75,0
1761,"Toward our left or the north it leads through lofty gateways into the Imperial City and thence into the Palace, which embraces a large area surrounded by massive walls; southward or to our right it leads across the southern or Chinese portion of the city.",75,0
1762,"76. Busy Markets in Chinese (Southern) Pekin—On Kaiser or Chien-men Street, between South Gate and Chien-men (gate), Pekin.",76,0
1763,"now we are in Chienmen Street, or, as the Germans call it, Kaiser Street, and there are other places with Teutonic cognomens, until it almost looks as though Germany was going to extort a namesake indemnity from poor ""John.""",76,0
1764,This street extends from the extreme southern gate of the Chinese City to the gate of the Imperial City.,76,0
1765,"(On the map see the red lines connected with number 76, south of the Chien Gate.)",76,0
1766,It is all trade and no recreation; there are stands for the sale of all sorts of queer comestibles quite beyond the comprehension of Western cooks.,76,0
1767,"It seems to be an out-door restaurant along the entire street; there are buckets, tubs, pots and pans, baskets containing rice, vessels containing fruit which I recognize to be a fine large species of the persimmon.",76,0
1768,"I see bakers and what appears to be flour on some tables; if flour it is rice flour, which is in general use for many purposes.",76,0
1769,"You may notice they are clad in warm garments, in quilted coats, and all wearing shoes and stockings.",76,0
1770,"On the other side of the street are crowds lingering by stands of haberdashery, and, indeed, stands for the sale of all conceivable commodities from junk to jade and other gems.",76,0
1771,"We see some pieces of matting not yet unrolled; this will be spread out in the sand and dust, and articles for sale placed upon it.",76,-1
1772,"The opposite side of this street, like Von Ketteler Street, to which I have already referred, has been a mart for the sale of loot.",76,0
1773,"It is seldom that one does not see something inviting where eatables are for sale, but in China never, barring, possibly, natural fruits.",76,0
1774,"Here we fail to see such things as desiccated rats and boiled bugs; but if they are not here they are elsewhere for sale in the Empire; for I have bought the former in the markets of Canton and eaten the latter in the same place, although only in a tentative sort of a way.",76,0
1775,"Probably you will say that they seem darker in complexion among the lower classes in the north, and I think they are.",76,0
1776,"On the map see the two red lines connected with the number 77, in the center of the Chinese City.",76,0
1777,77. Y. M. C. A. Rooms for Soldiers of the Allied Armies-formerly a Notorious Dive-on the Busiest Street of Pekin.,77,0
1778,"The beginning of the Spanish-American war aroused new interest in the American army and navy and recalled to the public mind the fact that while ample provision was made by the government for clothing, feeding and arming the American soldier and sailor, it could not provide through strictly military channels those mental, moral and social influences required for the best development of young manhood.",77,0
1779,"Beginning three days after the first call for volunteers in 1898 down to the present, the one agency that has most diligently and systematically endeavored to supply these needs of the soldier and sailor has been the Young Men's Christian Association.",77,0
1780,"In southern camps, under the sunny skies of Cuba, Porto Rico and the Philippines, or in frozen Alaska, the men in blue have found the Association anticipating their needs, and with wellequipped places of resort bountifully supplied with games, books, magazines, writing paper and other comforts, has made it possible for the soldier and sailor to keep in touch with civil life and remain good men as well as good fighters.",77,1
1781,"The Association's enterprise was shown by one of the secretaries representing the International Committee in New York, pushing to the front with one of the columns.",77,0
1782,"About the same time another secretary was detached from the force in the Philippine Islands, where a large work had been conducted since the American occupation and sent to organize the movement in China wherever American troops should be called.",77,0
1783,"At Tien-tsin, Tongku and various less important stations this was done, the activity culminating in securing the building before us which had been a notorious gambling and opium den until closed by military authority.",77,0
1784,"As soon as permission for its use was secured it was made the headquarters for a line of similar buildings in various parts of this city, differing from the others only in the fact that it was located so as to be accessible to the allied armies.",77,0
1785,"Situated as it is in this Chinese City at the junction of the American, German and British camps, it was naturally more used by the troops of these armies than by the troops of other nations, but all were found in the building, and when games were unfamiliar or books and papers were found to be printed in an unknown tongue, or lectures, sermons and songs were unintelligible, the Sikh, Japanese, French or Italian could pen a message home on paper that bore the Association imprint and meet in fellowship in the lunch and coffee rooms which were powerful in restraining men from patronizing the dens of infamy with which every Oriental city is so well supplied.",77,0
1786,"Something much trafficked in here is Chinese coal, a mixture of coal dust and clay, and is sold in baskets.",77,0
1787,"Shoes and other articles of clothing are bought and sold alongside the open air restaurants, where such toothsome dishes as grasshoppers, dog flesh and vegetable mixtures are served to the fastidious but hungry wayfarer who wishes to have some change from rice and tea diet.",77,0
1788,"South of us lie the Temples of Heaven and Agriculture, which were the headquarters of the British and American forces during the winter of 1900 and 1901.",77,0
1789,"Only a short distance west of us is the place of public execution, where two of the Boxer princes were executed among the other criminals during the occupancy of the Allies.",77,0
1790,"Now that we have seen Chien-men Street in the Chinese City and know how it appears, how low and mean-looking the buildings are, how ragged and miserable the common street sellers are, we shall follow this same street directly north to the Chien Gate again.",77,1
